"","ACCNIS","BUTBUT","MILMIG","ACCGEN","CIRCYA","ATHNOC","FALSUB","CIRAER","ASIOTU","STRALU","CIRPYG","MILMIL","CIRGAL","FALPER","GYPFUL","FALTIN","PERAPI"
"750023P03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"750023P04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"750023P05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"750023P06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"750023P07",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"750023P08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"750023P09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"750023P10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"750025P01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"750025P02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"750025P03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"750025P04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"750025P05",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"750025P06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"750025P07",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"750025P08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"750025P09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"750025P10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"761436P01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"761436P02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"761436P03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"761436P04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"761436P05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"761436P06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"761436P07",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"761436P08",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"761436P09",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"761436P10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"761524P01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"761524P02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"761524P03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"761524P04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"761524P05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"761524P06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"761524P07",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"761524P08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"761524P09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"761524P10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"761555P01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"761555P02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"761555P03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"761555P04",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"761555P05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"761555P06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"761555P07",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"761555P08",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"761555P09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"761555P10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"761559P01",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"761559P02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"761559P03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"761559P04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"761559P05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"761559P06",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"761559P07",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"761559P08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"761559P09",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"761559P10",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"770135P01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"770135P02",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"770135P03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"770135P04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"770135P05",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"770135P06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"770135P07",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"770135P08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"770135P09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"770135P10",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"770238P01",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"770238P02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"770238P03",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"770238P04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"770238P05",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"770238P06",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"770238P07",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"770238P08",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"770238P09",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"770238P10",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"770239P01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"770239P02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"770239P03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"770239P04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"770239P05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"770239P06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"770239P07",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"770239P08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"770239P09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"770239P10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"770240P01",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"770240P02",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"770240P03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"770240P04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"770240P05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"770240P06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"770240P07",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"770240P08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"770240P09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"770240P10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"770487P01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"770487P02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"770487P03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"770487P04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"770487P05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"770487P06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"770487P07",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"770487P08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"770487P09",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"770487P10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"770815P01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"770815P02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"770815P03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"770815P04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"770815P05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"770815P06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"770815P07",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"770815P08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"770815P09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"770815P10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"771028P01",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"771028P02",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"771028P03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"771028P04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"771028P05",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"771028P06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"771028P07",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"771028P08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"771028P09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"771028P10",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"771159P01",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"771159P02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"771159P03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"771159P04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"771159P05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"771159P06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"771159P07",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"771159P08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"771159P09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"771159P10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"771201P01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"771201P02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"771201P03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"771201P04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"771201P05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"771201P06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"771201P07",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"771201P08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"771201P09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"771201P10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"771229P01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"771229P02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"771229P03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"771229P04",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"771229P05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"771229P06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"771229P07",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"771229P08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"771229P09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"771229P10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"771230P01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"771230P02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"771230P03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"771230P04",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"771230P05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"771230P06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"771230P07",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"771230P08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"771230P09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"771230P10",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"771255P01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"771255P02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"771255P03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"771255P04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"771283P01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"771283P02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"771283P03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"771283P04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"771283P05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"771283P06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"771283P07",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"771283P08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"771283P09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"771283P10",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"780123P01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"780123P02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"780123P03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"780123P04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"780123P05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"780123P06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"780123P07",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"780123P08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"780123P09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"780123P10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"780131P01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"780131P02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"780131P03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"780131P04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"780131P05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"780131P06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"780131P07",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"780131P08",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"780131P09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"780131P10",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"780140P01",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"780140P02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"780140P03",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"780140P04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"780140P05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"780140P06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"780140P07",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"780140P08",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"780140P09",0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"780140P10",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"780227P01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"780227P02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"780227P03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"780227P04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"780227P05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"780227P06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"780227P07",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"780227P08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"780227P09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"780227P10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"780248P01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"780248P02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"780248P03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"780248P04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"780248P05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"780248P06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"780248P07",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"780248P08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"780248P09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"780248P10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"780334P01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"780334P02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"780334P03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"780334P04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"780334P05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"780334P06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"780334P07",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"780334P08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"780334P09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"780334P10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"780397P01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"780397P02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"780397P03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"780397P04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"780397P05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"780397P06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"780397P07",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"780397P08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"780397P09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"780397P10",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"780448P01",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"780448P02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"780448P03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"780448P04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"780448P05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"780448P06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"780448P07",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"780448P08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"780448P09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"780448P10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"780454P01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"780454P02",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"780454P03",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"780454P04",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"780454P05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"780454P06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"780454P07",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"780454P08",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"780454P09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"780454P10",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"780464P01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"780464P02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"780464P03",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"780464P04",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"780464P05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"780464P06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"780464P07",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"780464P08",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"780464P09",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"780464P10",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"790014P01",0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"790014P02",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"790014P03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"790014P04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"790014P05",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"790014P06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"790014P07",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"790014P08",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"790014P09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"790014P10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"790516P01",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"790516P02",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"790516P03",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"790516P04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"790516P05",0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"790516P06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"790516P07",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"790516P08",1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"790516P09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"790516P10",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"790936P01",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"790936P02",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"790936P03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"790936P04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"790936P05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"790936P06",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"790936P07",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"790936P08",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"790936P09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"790936P10",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0
"791051P01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"791051P02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"791051P03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"791051P04",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"791051P05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"791051P06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"791051P07",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"791051P08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"791051P09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"791051P10",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"791057P01",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"791057P02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"791057P03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"791057P04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"791057P05",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0
"791057P06",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"791057P07",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"791057P08",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"791057P09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"791057P10",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"791115P01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"791115P02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"791115P03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"791115P04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"791115P05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"791115P06",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"791115P07",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"791115P08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"791115P09",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"791115P10",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"791261P01",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"791261P02",0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"791261P03",0,2,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0
"791261P04",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"791261P05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
